WebAssembly,TypeScript,JavaScript
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.0
0.0,1.0,0.0
0.3333333333333333,0.6666666666666666,0.3333333333333333
0.3333333333333333,1.0,0.0
0.3333333333333333,1.0,0.6666666666666666
0.0,1.0,1.3333333333333333
0.0,1.0,0.0
0.0,1.0,0.6666666666666666
0.0,1.0,0.0
0.3333333333333333,1.0,0.0
0.6666666666666666,1.3333333333333333,0.0
0.0,1.3333333333333333,0.6666666666666666
0.0,1.0,1.3333333333333333
0.0,1.0,1.3333333333333333
0.6666666666666666,1.0,1.6666666666666667
0.3333333333333333,1.0,1.0
0.3333333333333333,1.0,1.3333333333333333
0.6666666666666666,1.0,1.3333333333333333
0.3333333333333333,1.6666666666666667,1.0
0.6666666666666666,1.3333333333333333,1.3333333333333333
0.3333333333333333,1.6666666666666667,1.0
0.6666666666666666,1.6666666666666667,1.0
0.3333333333333333,1.6666666666666667,1.3333333333333333
0.6666666666666666,2.6666666666666665,1.0
1.0,2.6666666666666665,2.0
0.6666666666666666,2.6666666666666665,1.6666666666666667
1.0,3.6666666666666665,2.3333333333333335
0.3333333333333333,3.0,2.0
1.0,3.6666666666666665,2.0
1.0,4.0,3.3333333333333335
0.6666666666666666,3.6666666666666665,2.6666666666666665
1.3333333333333333,4.666666666666667,2.0
1.0,3.6666666666666665,3.3333333333333335
1.3333333333333333,3.6666666666666665,3.6666666666666665
1.0,4.0,3.3333333333333335
1.0,5.0,3.3333333333333335
1.6666666666666667,4.666666666666667,3.0
1.3333333333333333,4.666666666666667,5.0
1.6666666666666667,5.0,3.6666666666666665
1.3333333333333333,5.333333333333333,3.6666666666666665
1.6666666666666667,5.0,4.0
2.0,5.333333333333333,4.0
1.6666666666666667,6.0,5.333333333333333
2.3333333333333335,6.0,5.333333333333333
2.0,6.333333333333333,4.666666666666667
2.0,8.666666666666666,6.0
2.3333333333333335,6.333333333333333,5.333333333333333
2.3333333333333335,7.666666666666667,5.333333333333333
2.6666666666666665,7.0,6.333333333333333
2.6666666666666665,7.666666666666667,6.666666666666667
2.3333333333333335,7.666666666666667,6.666666666666667
3.0,8.0,6.333333333333333
3.0,8.0,7.0
3.0,8.333333333333334,8.0
3.3333333333333335,8.666666666666666,8.666666666666666
3.3333333333333335,9.333333333333334,8.666666666666666
3.3333333333333335,9.333333333333334,9.0
4.0,9.666666666666666,8.666666666666666
3.6666666666666665,10.333333333333334,9.0
4.0,10.0,9.666666666666666
4.333333333333333,10.666666666666666,9.666666666666666
4.0,11.0,10.0
4.666666666666667,11.666666666666666,10.0
4.666666666666667,11.666666666666666,12.0
4.666666666666667,12.666666666666666,11.0
4.666666666666667,14.333333333333334,11.666666666666666
5.0,15.666666666666666,11.333333333333334
5.333333333333333,14.0,12.333333333333334
5.333333333333333,14.333333333333334,13.333333333333334
5.0,15.666666666666666,13.0
5.666666666666667,15.333333333333334,13.333333333333334
6.333333333333333,16.0,14.0
6.0,17.0,15.0
6.0,17.333333333333332,15.333333333333334
6.666666666666667,18.0,14.0
7.333333333333333,18.333333333333332,17.0
6.666666666666667,18.666666666666668,18.0
8.0,19.333333333333332,17.0
8.0,19.0,17.0
8.0,20.333333333333332,18.333333333333332
8.333333333333334,20.333333333333332,17.666666666666668
8.333333333333334,21.666666666666668,18.333333333333332
9.0,22.666666666666668,19.333333333333332
9.0,23.0,20.0
9.0,23.666666666666668,21.0
9.666666666666666,24.333333333333332,22.0
9.666666666666666,25.0,23.0
10.333333333333334,26.666666666666668,23.333333333333332
10.666666666666666,26.666666666666668,23.333333333333332
11.333333333333334,27.0,24.0
11.0,28.0,24.666666666666668
11.333333333333334,28.333333333333332,24.666666666666668
46.333333333333336,29.333333333333332,26.333333333333332
25.666666666666668,30.0,25.666666666666668
14.333333333333334,31.0,26.666666666666668
13.666666666666666,32.0,27.666666666666668
14.666666666666666,32.666666666666664,28.666666666666668
13.333333333333334,34.333333333333336,28.666666666666668
14.333333333333334,34.666666666666664,29.333333333333332
13.666666666666666,36.333333333333336,29.666666666666668
14.333333333333334,36.0,30.333333333333332
15.333333333333334,37.666666666666664,32.333333333333336
15.666666666666666,38.333333333333336,34.333333333333336
16.333333333333332,39.0,35.0
16.333333333333332,41.0,35.333333333333336
16.666666666666668,41.333333333333336,35.666666666666664
16.333333333333332,42.333333333333336,36.0
17.666666666666668,43.666666666666664,38.333333333333336
17.666666666666668,44.0,37.0
17.666666666666668,46.0,38.666666666666664
18.0,46.666666666666664,41.333333333333336
19.333333333333332,47.666666666666664,40.666666666666664
19.333333333333332,48.666666666666664,41.333333333333336
20.333333333333332,50.333333333333336,44.333333333333336
19.666666666666668,51.0,45.666666666666664
21.666666666666668,52.666666666666664,45.0
21.666666666666668,53.666666666666664,45.0
21.0,53.666666666666664,47.0
22.333333333333332,56.0,48.0
21.666666666666668,57.0,47.666666666666664
23.666666666666668,58.333333333333336,48.666666666666664
23.0,60.333333333333336,52.0
24.0,60.333333333333336,54.333333333333336
23.666666666666668,62.333333333333336,53.666666666666664
25.666666666666668,64.33333333333333,54.333333333333336
24.666666666666668,64.66666666666667,55.666666666666664
26.333333333333332,66.0,57.0
27.333333333333332,67.33333333333333,56.666666666666664
27.0,69.66666666666667,56.666666666666664
28.333333333333332,71.66666666666667,61.333333333333336
31.333333333333332,72.33333333333333,63.333333333333336
29.333333333333332,74.33333333333333,64.0
48.333333333333336,75.33333333333333,64.0
30.333333333333332,75.33333333333333,62.333333333333336
32.333333333333336,79.0,67.33333333333333
31.0,79.33333333333333,65.0
32.666666666666664,81.0,66.0
33.666666666666664,81.66666666666667,68.66666666666667
33.0,84.33333333333333,74.33333333333333
33.333333333333336,83.33333333333333,72.33333333333333
34.666666666666664,85.33333333333333,72.0
34.666666666666664,90.66666666666667,74.33333333333333
34.666666666666664,91.0,78.33333333333333
36.666666666666664,93.33333333333333,76.66666666666667
37.333333333333336,94.33333333333333,81.33333333333333
36.666666666666664,97.66666666666667,81.66666666666667
38.0,95.33333333333333,84.0
39.0,97.0,80.66666666666667
40.333333333333336,101.66666666666667,84.33333333333333
39.666666666666664,103.0,86.0
40.0,104.33333333333333,86.0
41.666666666666664,106.66666666666667,91.33333333333333
41.666666666666664,106.0,87.66666666666667
42.333333333333336,109.0,89.33333333333333
44.0,111.0,91.0
45.0,114.0,92.66666666666667
45.0,116.33333333333333,97.66666666666667
46.333333333333336,119.0,100.33333333333333
47.333333333333336,119.0,101.33333333333333
48.666666666666664,119.0,95.33333333333333
49.666666666666664,120.33333333333333,99.33333333333333
51.0,122.66666666666667,100.66666666666667
51.666666666666664,130.33333333333334,110.33333333333333
51.333333333333336,130.33333333333334,110.0
51.333333333333336,132.33333333333334,110.66666666666667
53.0,130.66666666666666,111.33333333333333
53.333333333333336,133.33333333333334,116.0
54.333333333333336,133.33333333333334,114.0
56.0,138.0,111.66666666666667
56.333333333333336,145.33333333333334,118.33333333333333
58.0,146.0,123.66666666666667
58.0,149.0,124.33333333333333
58.333333333333336,146.0,122.0
61.0,148.0,124.0
60.0,152.66666666666666,128.0
61.666666666666664,153.66666666666666,126.66666666666667
62.0,161.33333333333334,134.66666666666666
64.66666666666667,164.66666666666666,140.33333333333334
63.666666666666664,164.33333333333334,142.0
65.0,161.0,134.33333333333334
64.66666666666667,167.33333333333334,137.0
67.0,168.33333333333334,144.66666666666666
67.0,174.33333333333334,138.33333333333334
69.66666666666667,179.0,145.0
69.33333333333333,181.0,153.33333333333334
70.0,178.66666666666666,152.66666666666666
