WebAssembly,TypeScript,JavaScript
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.3333333333333333,0.0
0.3333333333333333,0.3333333333333333,0.0
0.0,0.6666666666666666,0.0
0.3333333333333333,0.6666666666666666,0.0
0.0,0.6666666666666666,0.0
0.0,1.0,0.6666666666666666
0.3333333333333333,1.0,0.6666666666666666
0.0,1.0,1.0
0.3333333333333333,2.0,0.0
0.3333333333333333,1.6666666666666667,0.3333333333333333
0.0,2.0,0.0
0.6666666666666666,1.6666666666666667,0.3333333333333333
0.3333333333333333,2.3333333333333335,1.3333333333333333
0.3333333333333333,1.6666666666666667,1.0
0.3333333333333333,1.3333333333333333,1.0
1.0,2.0,1.0
0.3333333333333333,2.0,1.0
0.3333333333333333,2.3333333333333335,1.0
1.0,2.6666666666666665,1.3333333333333333
0.3333333333333333,1.6666666666666667,1.3333333333333333
1.0,2.0,1.0
0.6666666666666666,2.0,1.0
1.0,2.0,1.6666666666666667
1.3333333333333333,2.0,1.6666666666666667
0.6666666666666666,2.0,2.0
1.0,2.3333333333333335,2.3333333333333335
1.6666666666666667,3.0,2.0
1.6666666666666667,3.0,2.3333333333333335
2.0,3.3333333333333335,2.3333333333333335
2.0,4.333333333333333,3.0
2.0,4.0,3.0
2.0,4.0,3.0
2.0,4.333333333333333,3.0
2.0,5.0,4.0
2.3333333333333335,5.0,4.0
2.3333333333333335,5.0,3.6666666666666665
2.3333333333333335,6.333333333333333,4.333333333333333
2.3333333333333335,6.333333333333333,5.0
2.6666666666666665,6.333333333333333,4.666666666666667
2.0,6.333333333333333,5.333333333333333
2.3333333333333335,7.333333333333333,5.0
2.6666666666666665,7.333333333333333,5.0
2.3333333333333335,8.0,5.666666666666667
2.3333333333333335,8.0,6.0
2.6666666666666665,10.0,6.666666666666667
2.3333333333333335,9.0,7.666666666666667
3.0,10.0,7.333333333333333
3.0,10.333333333333334,10.0
3.0,11.0,7.0
3.6666666666666665,12.0,9.0
3.3333333333333335,12.333333333333334,12.666666666666666
3.6666666666666665,13.666666666666666,9.0
3.0,15.333333333333334,9.666666666666666
4.0,13.666666666666666,12.666666666666666
4.0,14.666666666666666,10.0
4.666666666666667,15.333333333333334,12.0
4.666666666666667,15.666666666666666,15.0
4.333333333333333,16.333333333333332,14.0
4.666666666666667,16.333333333333332,15.333333333333334
5.333333333333333,17.333333333333332,14.666666666666666
5.666666666666667,18.666666666666668,16.0
5.666666666666667,19.666666666666668,15.0
5.666666666666667,20.666666666666668,14.666666666666666
6.333333333333333,21.333333333333332,15.333333333333334
6.333333333333333,22.666666666666668,17.333333333333332
6.666666666666667,22.333333333333332,18.333333333333332
6.666666666666667,24.0,18.0
7.0,24.666666666666668,18.0
7.666666666666667,25.666666666666668,19.0
7.666666666666667,26.333333333333332,21.0
8.333333333333334,27.0,20.666666666666668
8.333333333333334,28.333333333333332,23.0
8.666666666666666,32.333333333333336,27.0
9.0,35.333333333333336,23.0
9.333333333333334,31.333333333333332,25.0
9.666666666666666,33.0,27.0
9.666666666666666,34.333333333333336,26.666666666666668
10.666666666666666,35.666666666666664,30.666666666666668
10.666666666666666,36.333333333333336,28.666666666666668
10.333333333333334,39.333333333333336,30.0
11.333333333333334,39.333333333333336,30.333333333333332
11.666666666666666,41.0,31.666666666666668
12.333333333333334,42.0,34.666666666666664
12.666666666666666,43.666666666666664,34.0
12.666666666666666,45.666666666666664,36.333333333333336
13.666666666666666,46.0,36.0
14.0,47.333333333333336,36.0
14.333333333333334,48.666666666666664,39.0
14.666666666666666,50.333333333333336,38.666666666666664
15.0,51.0,40.0
15.0,54.333333333333336,42.0
16.666666666666668,55.333333333333336,41.333333333333336
16.666666666666668,56.333333333333336,46.0
17.0,58.0,44.0
18.0,59.666666666666664,45.0
18.333333333333332,63.0,46.333333333333336
18.333333333333332,65.33333333333333,49.333333333333336
19.333333333333332,66.66666666666667,50.666666666666664
19.666666666666668,66.66666666666667,49.666666666666664
20.333333333333332,68.33333333333333,51.666666666666664
21.333333333333332,71.0,53.0
21.0,72.66666666666667,55.333333333333336
22.0,74.33333333333333,58.333333333333336
23.0,76.0,58.0
23.0,77.66666666666667,59.666666666666664
23.666666666666668,77.33333333333333,61.333333333333336
24.333333333333332,82.66666666666667,62.333333333333336
24.333333333333332,85.33333333333333,67.0
26.333333333333332,88.33333333333333,67.0
26.333333333333332,89.33333333333333,67.66666666666667
27.333333333333332,91.33333333333333,69.0
27.666666666666668,90.33333333333333,68.33333333333333
28.333333333333332,92.66666666666667,71.66666666666667
29.333333333333332,98.0,75.0
30.0,102.33333333333333,77.66666666666667
30.0,103.66666666666667,78.33333333333333
31.333333333333332,107.0,78.66666666666667
31.333333333333332,105.66666666666667,80.0
32.666666666666664,107.33333333333333,78.66666666666667
33.333333333333336,110.66666666666667,82.33333333333333
34.333333333333336,116.66666666666667,95.0
35.0,118.0,89.0
35.666666666666664,123.0,92.33333333333333
36.333333333333336,126.0,94.33333333333333
37.333333333333336,121.0,92.0
37.666666666666664,125.33333333333333,92.0
39.0,128.66666666666666,95.0
39.666666666666664,137.33333333333334,107.33333333333333
40.666666666666664,140.66666666666666,103.66666666666667
41.666666666666664,143.33333333333334,114.0
42.666666666666664,143.0,102.33333333333333
43.666666666666664,144.33333333333334,106.33333333333333
44.0,148.33333333333334,106.66666666666667
45.333333333333336,150.66666666666666,111.0
47.0,161.33333333333334,120.0
47.333333333333336,164.33333333333334,123.0
48.333333333333336,167.66666666666666,126.0
49.333333333333336,164.0,118.33333333333333
50.333333333333336,165.0,123.0
51.0,172.33333333333334,125.66666666666667
52.666666666666664,177.33333333333334,126.66666666666667
53.666666666666664,188.66666666666666,136.0
54.666666666666664,194.33333333333334,142.33333333333334
55.333333333333336,194.0,140.33333333333334
57.333333333333336,192.0,135.66666666666666
57.333333333333336,195.0,140.33333333333334
59.333333333333336,198.33333333333334,142.33333333333334
60.333333333333336,198.66666666666666,144.66666666666666
61.0,220.0,156.33333333333334
62.666666666666664,216.66666666666666,159.33333333333334
64.33333333333333,211.0,156.0
65.0,212.66666666666666,161.0
66.33333333333333,220.33333333333334,158.0
68.0,222.0,161.0
68.66666666666667,227.0,163.0
70.0,244.66666666666666,180.66666666666666
72.0,248.66666666666666,179.33333333333334
73.33333333333333,236.66666666666666,176.66666666666666
75.0,246.66666666666666,178.33333333333334
76.33333333333333,249.66666666666666,178.66666666666666
77.0,253.33333333333334,187.0
77.0,256.3333333333333,190.0
81.0,282.6666666666667,201.66666666666666
82.33333333333333,275.6666666666667,204.33333333333334
84.33333333333333,273.0,196.66666666666666
86.33333333333333,272.6666666666667,201.66666666666666
86.66666666666667,290.0,203.0
86.66666666666667,282.6666666666667,212.66666666666666
89.33333333333333,294.6666666666667,215.66666666666666
91.66666666666667,323.3333333333333,226.66666666666666
93.0,328.3333333333333,226.66666666666666
94.66666666666667,307.3333333333333,217.0
97.0,315.0,228.66666666666666
96.66666666666667,313.6666666666667,224.33333333333334
99.33333333333333,320.0,235.66666666666666
98.0,326.6666666666667,234.66666666666666
104.66666666666667,358.3333333333333,256.3333333333333
105.33333333333333,346.0,249.33333333333334
107.0,342.6666666666667,249.33333333333334
110.0,344.3333333333333,257.0
107.33333333333333,347.6666666666667,253.33333333333334
108.66666666666667,359.0,263.6666666666667
109.66666666666667,372.0,263.6666666666667
117.0,397.3333333333333,289.3333333333333
119.66666666666667,385.6666666666667,285.3333333333333
120.33333333333333,381.0,281.6666666666667
122.66666666666667,394.3333333333333,280.0
119.66666666666667,393.0,280.6666666666667
121.0,410.3333333333333,288.3333333333333
123.66666666666667,407.0,296.3333333333333
131.0,449.3333333333333,317.3333333333333
133.0,413.6666666666667,314.0
