WebAssembly,TypeScript,JavaScript
2.6666666666666665,13.666666666666666,9.333333333333334
1.0,9.333333333333334,8.666666666666666
1.0,11.0,8.333333333333334
0.6666666666666666,10.666666666666666,11.0
1.0,11.333333333333334,10.0
1.3333333333333333,12.0,11.0
0.6666666666666666,13.0,12.0
1.0,13.0,12.0
1.0,13.666666666666666,12.333333333333334
1.6666666666666667,14.666666666666666,13.333333333333334
1.6666666666666667,14.666666666666666,14.333333333333334
1.0,15.0,14.333333333333334
1.3333333333333333,15.333333333333334,14.333333333333334
1.6666666666666667,16.0,15.0
1.6666666666666667,16.0,15.333333333333334
1.3333333333333333,16.666666666666668,15.666666666666666
1.6666666666666667,25.0,25.333333333333332
1.6666666666666667,16.0,15.0
2.0,15.666666666666666,14.666666666666666
1.6666666666666667,17.333333333333332,14.666666666666666
2.0,16.666666666666668,16.0
2.0,16.666666666666668,16.666666666666668
2.0,17.0,16.666666666666668
1.3333333333333333,17.666666666666668,17.666666666666668
2.0,18.0,17.333333333333332
2.3333333333333335,19.0,18.0
2.3333333333333335,18.666666666666668,18.0
2.0,19.333333333333332,18.666666666666668
2.0,19.333333333333332,19.0
2.6666666666666665,20.0,19.0
2.6666666666666665,21.0,20.333333333333332
2.3333333333333335,20.666666666666668,20.333333333333332
2.6666666666666665,22.666666666666668,23.333333333333332
2.0,23.333333333333332,23.666666666666668
3.0,23.333333333333332,23.333333333333332
2.3333333333333335,23.0,24.333333333333332
3.0,24.0,23.666666666666668
3.0,24.333333333333332,24.333333333333332
2.6666666666666665,25.0,24.666666666666668
2.0,24.666666666666668,25.0
3.3333333333333335,26.0,25.0
3.0,27.0,26.0
2.3333333333333335,26.0,26.0
3.0,26.333333333333332,25.666666666666668
3.0,26.666666666666668,26.666666666666668
2.6666666666666665,26.333333333333332,27.0
3.0,27.666666666666668,27.0
3.3333333333333335,27.666666666666668,45.333333333333336
3.3333333333333335,38.333333333333336,26.666666666666668
3.0,33.333333333333336,25.666666666666668
3.0,27.333333333333332,27.666666666666668
